Feature: phone, Score: 300.00000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: inclusion, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: incoming, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: increasing, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: increasingly, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: india, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: indicated, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: individual, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: infants, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: infectives, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: infiniti, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: inflammatory, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: inflation, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: informing, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: infrared, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: ingredient, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: innovations, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: innovative, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: inns, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: insiders, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: insilco, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: inspect, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: inspecteur, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: install, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: instances, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: instantaneous, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: institutions, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: instructions, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: instruments, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: insurance, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: intake, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: intelligent, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: intends, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: intensely, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: interact, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: interbank, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: interco, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: interest, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: intermediate, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: intermodal, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: interrupted, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: interstate, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: interval, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: interview, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: introductory, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: inventions, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: investigating, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: investigation, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: invite, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: involving, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: iran, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: ironically, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: irritate, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: isal, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: italian, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jacks, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jacqueline, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jan, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jansson, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: january, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jazz, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jeans, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jeeps, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jell, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jem, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jenrette, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jerked, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jim, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: job, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jockey, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: joel, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: johnny, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: johnson, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: joining, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: joint, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jose, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: journal, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: jukeboxes, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: jump, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: junk, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: justice, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: justin, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kaepa, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kan, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: karat, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kathleen, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kavas, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kayitan, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: keenan, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: keller, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kelly, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kemper, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kent, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kept, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: key, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: keyboard, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kidder, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kill, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: killing, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kind, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kinds, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: king, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kittens, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kloeckner, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: knew, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: knoll, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: knows, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: kodak, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: krauses, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kurt, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: kurzweil, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: labeled, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: labels, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: labor, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: laboratories, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lacked, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: ladbroke, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lag, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: laments, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lancome, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: landing, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: language, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: lanterns, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lasagna, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: laser, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lastest, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: latchkey, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: lately, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lauder, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: launching, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: laundry, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lauren, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lauro, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: law, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: lawmakers, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: layoff, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: ldp, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: leached, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: leading, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: lean, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
